tweet,label
मला वाटतं तो गुन्हाच असावा. बेकायदेशीरपणे देशात प्रवेश करणे हा एक प्रकारचा वेडा आहे.,-1
ते इतके सोपे नाही. संप्रेरकांच्या कमतरतेमुळे गोष्टींना सामोरे जाणे कठीण होते जेव्हा ते अन्यथा सहन करण्यायोग्य असतील.,-1
ते भयानक आहे. लोक त्यांच्याच नागरिकांशी असे कसे करू शकतात?,-1
"होय, माझा लोकांवर फारसा विश्वास नाही म्हणून मी त्यांना दूर ढकलतो आणि मला असे वाटते की लोकांशी संपर्क ठेवण्यासाठी माझ्याकडे पुरेशी ऊर्जा नाही",-1
किंवा फक्त त्यांना शूट करा. त्रासदायक लोकांना गोळी मारणे म्हणजे बंदुका अस्तित्वात आहेत.,-1
तरीही तेही लाजिरवाणे :,-1
या माणसाने नरकात जावे,-1
तुम्ही तेथे काही महिने राहिल्यास तुम्ही भाडेकरू आहात आणि ते बेकायदेशीरपणे निष्कासन होते.,-1
मी ते पाहण्यासाठी माझ्या मार्गाबाहेर जात नाही परंतु मी कदाचित चॅनेल फ्लिप करू शकतो,-1
मला राजकीय कुरबुरी समजू शकतात पण विनोदाचा मृत्यू खरोखरच निराशाजनक आहे. खरंच खूप दुःख.,-1
मी निराश झालो आहे की तिला ऑक्सो टॉवर वर घेण्याचे कोणीही सुचवले नाही.,-1
जेव्हा तो रागावतो तेव्हा तुला तो आवडणार नाही....,-1
मी तो भाग दुर्दैवाने चुकला,-1
. मला ते सांगण्याचा तिरस्कार वाटतो पण तीच गोष्ट मी करतो आणि मी स्वतःचा तिरस्कार करतो,-1
त्या अल्बमपासून त्याचे संगीत खराब आहे,-1
मला मारून टाक. जीवन निरर्थक आहे,-1
हे मूर्खपणाचे आहे,-1
नाह... तो निसरडा उतार आहे. चला त्यांचे स्वातंत्र्य हिरावून घेऊया आणि त्यांना अशा ठिकाणी ठेवूया जिथे त्यांना मुले होऊ शकत नाहीत,-1
माझ्या भावना.,-1
का आम्ही क्रंच टाईममध्ये बसून आहोत कदाचित आम्ही जिंकणार नाही. त्याला द्या. खूप निराशाजनक.,-1
मी तो व्यापार करेन आणि मला मोठे मॅक देखील आवडत नाहीत.,-1
एखाद्याचे ब्रेनवॉश करणे खूप कठीण आहे. धिक्कार जवळजवळ अशक्य,-1
मला त्यांच्या मुलीबद्दल भयंकर वाटते. मला त्या मध्यभागी मोठे व्हायचे नाही.,-1
फक्त पायऱ्या करा आणि तक्रार करणे थांबवा.,-1
> हिमवादळ त्यांच्या स्वत:च्या समुदायाला गांभीर्याने का घेत नाहीत यासारख्या सूचना. हे या उपचे घोषवाक्य असावे.,-1
कृपया मला सांगा की तुम्ही / विसरलात,-1
किती भयानक. रिलीझच्या आदल्या दिवशी मरण येण्यासाठी एवढी प्रतीक्षा करण्याची कल्पना करा? अत्यंत अपेक्षित अल्बमच्या आधी मला नेहमीच ती किरकोळ चिंता वाटते!!,-1
दुसऱ्या पोलिसाने त्याच्या अंगणाच्या खुर्चीवर प्राण्यांच्या अध्यादेशाची नोटीस सोडली,-1
अगदी निंदनीय लेख.,-1
माझ्या प्राइमचे स्वयं नूतनीकरण झाले नाही तर मला खूप राग येईल,-1
"तिचा मजकूर तिच्या फोटोला स्पर्श करत आहे, काय कुत्री आहे",-1
रुग्णांपैकी एकाला नापसंत न करणे काय आहे हे विसरलो,-1
मी फक्त एक माणूस पाहतो जो त्याच्या स्वतःच्या शेतातील बीट्स चोरतो,-1
मी त्यांना छान बनवण्याचा खूप प्रयत्न केला तरीही ते माझ्यासारखे निघतील याची मला भीती वाटते.,-1
"नाही, आईला मारामारी आवडत नाही आणि माझ्या बहिणींना फटका बसण्याची भीती वाटते (जरी तो तिला मारत नाही)",-1
"मला आनंद झाला, मी लहान असताना ते काढायचो. मला माझ्या ब्राउनीमध्ये चमकदार रंगाचे खडक नको आहेत",-1
"या न्यायमूर्तीचे काही परिणाम तर झालेच पाहिजेत ना? गुन्ह्यांचा विचार करता, तो जामीन कमालीचा कमी वाटतो...",-1
मला असे वाटते की जर तिने त्या भुवया व्यवस्थित केल्या तर ती अर्ध्याहून अधिक मार्गावर असेल...,-1
त्याला आमंत्रण न देणे हा गुन्हा ठरेल.,-1
डोकं दुखायलाच हवं!,-1
$ प्रति तास हिरो होण्यासाठी खूप जागा सोडत नाही.,-1
आमच्या ऑटिस्टिकबद्दल असे म्हटल्याबद्दल मला या व्यक्तीची निर्दयपणे हत्या करायची आहे,-1
दिपो साठी प्रार्थना. नुकतीच एक भयानक दुखापत झाली,-1
खरंतर कडे होता ज्याने ला बोलवले,-1
सर्व वेळ,-1
व्वा यार. मी पाहिलेली ती अनाड़ी जाहिरात आहे,-1
कदाचित कारण त्याला वाटते की तुम्ही त्रासदायक आहात आणि हास्यास्पद फेसबुक पोस्टपेक्षा नाते संपवण्याचा कोणता चांगला मार्ग आहे,-1
मला वाटते की नाम सरकार ब्रेक्झिटपेक्षा खूप वाईट असेल.,-1
मला रडवायला थांब,-1
"माझे पती हा शो कधीच पाहत नाहीत. माझ्यासोबत पहात आहे: “नाम एक भयानक बाबा आहे. त्याने हॅमर केल्यासारखे दिसते. तो खूप स्निग्ध आहे""",-1
"एक चांगला जोडीदार शोधा. पुढे जाण्याची वेळ गेली आहे! तो खूप आळशी, स्वार्थी वाटतो आणि त्याला तुमच्या गरजांची पर्वा नाही.",-1
"मला फक्त पिस्टन फ्रंट ऑफिसची भीती वाटते, विशेषत: ला जास्त महत्त्व देते आणि यास नाही म्हणते.",-1
एकतर अत्यंत निराशाजनक किंवा पूर्णपणे आश्चर्यकारक आहे. यांच्यात काही नाही.,-1
ओळखीचा पुरावा म्हणून ती तिच्या टिंडर तारखांना पाठवते. संपादित करा: कदाचित ग्राइंडरडेट्स किंवा दुसरे काहीतरी. मला कोणत्याही सेक्स-डेटिंग अॅपबद्दल भेदभाव करायचा नाही.,-1
मी दोषी ठरलो असतो पण किमान त्यांनी महत्वाचा गमावला नाही,-1
"काहीही मागे न ठेवता तुम्ही तरुणासारखे लिहिता. प्रशंसनीय, तरीही चुकले.",-1
माफ करा मी परदेशी आहे आणि कदाचित चूक झाली असेल. असं असलं तरी ते कोणत्या ना कोणत्या टप्प्यावर व्हायलाच हवं?,-1
"मियामीमध्ये सुंदर लोक असावेत असे मानले जाते, परंतु गर्दीचे हे कॅमेरा शॉट्स त्यांना दाखवत नाहीत.",-1
नाम खूप द्वेष.,-1
माध्यमिक शाळा. आपल्यापैकी बहुतेकांसाठी तारुण्य उग्र होते. मी मिडल स्कूलमध्ये बर्‍याच मूर्ख वर्तनाचा बळी आणि गुन्हेगार होतो.,-1
त्रुटीसह एक परिपूर्ण खेळ नाही,-1
वर्षानुवर्षे हे बकवास बोलतोय. क्षमस्व नाही माफ करा,-1
> उन्हाळ्यात तिथून होणारी वाहतूक भयंकर असते कारण प्रत्येकाला तिथेच व्हायचे असते. तुमचे आयुष्य पुलाच्या वेळेभोवती फिरू लागते.,-1
", अस्तित्वात आहे... कधी गेला होता? हे संभोग म्हणून कंटाळवाणे आहे.",-1
मला भीती वाटते.,-1
आतापर्यंतची सर्वात वाईट भावना,-1
"तू गरीब, भयंकर प्राणी.",-1
"धिक्कार, शेवटी मी खरोखरच काही आगमनाची अपेक्षा करत होतो, परंतु किमान तुमच्याकडे ती यापुढे बॉससाठी नाही, म्हणून चांदीचे अस्तर.",-1
"हाय नाम, मल्टीप्लेअर गेममध्ये विषारीपणा ही अशी गोष्ट आहे ज्याची अपेक्षा नेहमीच केली पाहिजे कारण गेम काहीही असो कारण लोक मूर्ख आहेत.",-1
बाल मानसशास्त्रज्ञाने वाढवल्याचा आनंद... लॅब उंदीर बालपण...,-1
थांबा म्हणून मला तुमच्या कुत्र्याला मारण्याची परवानगी नाही? ते दुःखद आहे.,-1
"अशा प्रकारची सेवानिवृत्ती गृहे अशा लोकांसाठी आहेत ज्यांना सामाजिक समुदायात राहायचे आहे. पण तुम्ही बरोबर आहात, दुसरा समुदाय शोधा.",-1
पण खरंच व्हॅनिला आइस हा स्कम आणि आहे,-1
"मी सोबत चालू ठेवत नाही, पण ही खरोखर वाईट कल्पना असल्यासारखे दिसते",-1
नाम आगीत आहे!!!,-1
"कारण प्रत्यक्षदर्शी साक्षीदार नेहमीच विश्वासार्ह असल्याचे सिद्ध झाले आहे. ""हात वर करा, शूट करू नका""",-1
"होय, मांजरींना योग्य कॉल मिळेल असे तुम्हाला वाटते. यूएस आणि होली शिट तुम्हाला कसे माहित आहे की तेथे खूप ठिसूळ आहेत.",-1
"होय, ते भयंकर होते, प्रत्येकजण आजारी पडला, मी त्या घटनेनंतर एक आठवडा आजारी होतो.",-1
किंवा इतर तर्कसंगत आस्थापनांप्रमाणेच आम्हाला अन्नाच्या चित्रांसह मेनू मिळू शकतो. हे खूप विचित्र आहे,-1
"आकाश खरंच त्रासदायक आहे वगैरे वगैरे (आणि तितकाच त्रासदायक आहे जितका अर्थ आहे. नाही, हे मनोरंजक आहे कसे?",-1
"तू माझ्या गाडीत खाल्लंस तर मी तुझ्यावरची घाण गमावीन. मी ते करत नाही, मग तुम्हाला असे का वाटते की तुम्ही करू शकता?",-1
नाम अरे मला आता सिगारेटची गरज आहे,-1
"मधला उपमा होता. येथे कोणीही दहशतवादाला माफ करत नाही, कारण ते नागरिकांवरचे हल्ले आहेत, आर्थिक इमारतींचा विध्वंस असे नाही.",-1
माझा एकमेव डील ब्रेकर म्हणजे मालकी हक्क आहे जसे की पुरुषांसाठी आहे बीसी मला फक्त डेटिंग आवडते,-1
"मी माझे स्टिकर सोलून काढले आहे, विंडशील्डवर, ड्रायव्हरच्या दारावर वाईट असाध्य नोट्स सोडल्या आहेत..",-1
"मी तुम्हाला हा प्रश्न विचारतो, ""तुम्हाला कसे कळले धर्म योग्य धर्म नाही?""",-1
"मी फक्त शिटपोस्ट करत आहे यार. ""मला कंटाळा आला"" या धाग्याच्या भावनेने",-1
तिने एकही नोट मारली नाही पण तरीही मला नाम खूप आवडते.,-1
खरोखरच एक दु:खद दिवस आहे जेव्हा तुम्हाला फक्त *गरम गेमिंग क्षण* मिळाल्यामुळे काढून टाकले जाऊ शकते. आपण खरोखरच समाजात राहतो.,-1
पण त्या गोष्टी केल्याने मला खूप वाईट वाटते.,-1
हे भयानक आहे.,-1
"अरेरे, ती अजूनही एक विचित्र बनावट टॅन शेड आहे, फक्त केशरी.",-1
हे निमित्त नाही. त्याचा परिणाम गेल्या वर्षीच्या सुरुवातीवरही झाला.,-1
"तुम्ही पण काय बोलताय? मला क्षमस्व आहे की तुम्हाला आवडत नाही, त्यावर मात करा.",-1
मी / वर पोस्ट करू शकत नाही :(,-1
तो फाल्कनचा तिरस्कार करतो कारण त्याचे वडील लहानपणी त्याला सर्व वेळ त्यावर सोडायचे,-1
जातीयवादी असणं सोडा. ते फक्त जातीयवादी आहेत.,-1
मला वाटतं यार. प्रतिष्ठा राखली आणि आता मला झोप येत नाही.,-1
या ला फक करा,-1
डोक्याला गोळी लागून वाचलेल्या फार कमी व्यक्तींपैकी एक. खूप दुर्दैवी कारण त्याच्या पुढे आणखी दोन चांगली वर्षे होती.,-1
मला तुझा तिरस्कार करायचा आहे पण माझे मन मला करू देत नाही,-1
"होय, कारण वेळेवर बिल न भरणे म्हणजे मुलांचा खून करण्यासारखे आहे.",-1
"त्याने नाम देखील घेतले? हा कराराचा भाग नव्हता, ! तो भाग नव्हता!",-1
"क्षमस्व, तुम्हाला यापुढे वायकिंग्जचे चाहते बनण्याची परवानगी नाही",-1
तुम्ही अगदी बरोबर आहात !!! वेळेचा पूर्ण अपव्यय,-1
मूर्ख विज्ञान कुत्री,-1
"होय, रॅप्टरने मूर्ख फाऊल करणे थांबवले पाहिजे.",-1
मला हेवा वाटतो. माझी इच्छा आहे की मी माझ्या पोर्चमध्ये असतो.,-1
कोणीतरी त्यांच्या करिअरच्या निर्णयांबद्दल खरोखरच असुरक्षित आहे.,-1
"नक्कीच, ते माझ्या उत्तराशी पूर्णपणे असंबद्ध होते",-1
मी चुकीचे असल्यास कृपया माझ्यावर हसण्यास मोकळ्या मनाने पण मी हा चित्रपट आधी पाहिला आहे...हा खेळ संपला आहे.,-1
या भीतीनेच मला हे करायला लावले,-1
हे पेक्षा चांगले नाही.....लाँगशॉटद्वारे.,-1
मला माफ करा माझ्याकडे फक्त केशरी आहेत :(,-1
"मला त्वचा खाण्याची परवानगी नाही, डीई! मला परवानगी नाही!",-1
मी निदान त्या गरीब माणसाला तरी मदत केली असती. धरणाच्या वस्तूवर काही फटाके फेकून द्या,-1
माझ्यावर हसणे थांबवा.,-1
"पीप्सने आमच्या पाणीपुरवठ्यात विषबाधा केली, आमची पिके जाळली आणि आमच्या घरांमध्ये प्लेग पसरवला!",-1
तिची व्यावसायिक मदत घ्या.,-1
ते राक्षसी आहेत कारण ते त्रासदायक आहेत.,-1
मला सीझर खूप आवडायचे आहेत. पण मी करू शकत नाही. हे सर्व स्वादिष्ट स्वाद जाड लाल सेप्टिक टाकीसारखे चव घेतात. कदाचित एक दिवस...,-1
> आणि मी तुला दोष देऊ शकत नाही. का? ते सुंदर लहान बग आहेत,-1
आणि ती त्याला देणार नाही. गरीब माणूस.,-1
पुरुषाचे जननेंद्रिय मोठे होणे? किंवा कपात? जर काही गंभीर असेल तर मी अयोग्य टिप्पणीबद्दल दिलगीर आहोत आणि सर्व काही सुरळीत होईल अशी आशा आहे.,-1
ते मला चिडवते.,-1
म्हणून ने वास्तविक साठी अदृश्य डाउनव्होट बटण ठेवण्याचा प्रयत्न केला?? त्यांच्या मूर्खपणाला कमी मत देण्यापासून मला रोखले नाही.,-1
त्यांचा संघ स्टॅक केलेला आहे या वस्तुस्थितीमुळे नाम एक घाणेरडा खेळाडू असल्याने मला त्यांचा तिरस्कार वाटतो. तसेच ते आमच्या विभागात आहेत,-1
तू मुका आहेस का भाऊ? कृपया पुन्हा पहा आणि तथ्ये सांगितल्याबद्दल मला नाकारू नका. होली शिट तू अयोग्य आहेस.,-1
विशेषत: जेव्हा ते तुमच्या चेहऱ्यावर असते,-1
आणि कुठे आहेत??? काही नितंब लाथ मारण्याची वेळ!,-1
थांबा... कुत्रे शिडी वापरू शकत नाहीत!,-1
अरेरे. तिने मध्ये हस्तलिखित बल्शिट लेखांच्या कॉपीचा तिचा स्क्रीनशॉट गमावला. कोणीतरी मुलीला मदत करा.,-1
नाव सांगण्याऐवजी मी चुकीचे का आहे ते मला सांगा. मोठे व्हा,-1
"आणि ते गुन्हे फौजदारी संहितेचे गुन्हे नाहीत. गुन्हेगारी संहितेच्या गुन्ह्यांसाठी हे ""वाजवी संशयापलीकडे"" स्थापित करणे आवश्यक आहे की आरोपीने खरोखर गुन्हा केला आहे.",-1
"नाम मला हे आवडते ""इतका आनंदी कोणीही असू शकत नाही, तो किती भयानक माणूस असावा""",-1
"अरे देवा, मी त्याबद्दल ऐकले आणि जरी ते अगदी घृणास्पद होते",-1
किंवा काही काळासाठी योजना तयार करा आणि या योजनेसाठी प्रत्येक चेकसाठी रुपये दूर ठेवा.,-1
एका खाण्याच्या विकृतीपासून दुस-याकडे. ती पुनर्प्राप्ती नाही ती फक्त दुःखाची गोष्ट आहे.,-1
नाम त्या गरीब माणसाने ते कापले,-1
किंवा फक्त गॅलियनच्या ग्रेव्हकडे जा. मला फक्त डॅगर टूथचा तिरस्कार आहे.,-1
"""माझ्या मुलाला शिस्त लावू नकोस!""",-1
नेड स्टार्क: डेड स्टार्क,-1
मला बोलावले गेले आहे! मला उत्तर द्यायलाच हवं....अलवाआएएयय्यय्यय्सएसएस! *मृत्यूची ओरड*,-1
निदान त्याने तुम्हाला दूत वापरायला दिला. ते गंभीरपणे विश्वसनीय आहेत. दूत कोणता रंग होता,-1
एखाद्याचे वेगळे (अद्याप वैध) मत असल्यास लोक नरकात मतदान करतात तेव्हा मला तिरस्कार वाटतो,-1
कारण त्याला कॉल न करता % वेळा फाऊल केले जाते,-1
असे म्हणण्यासाठी बरेच घटक आहेत. हे अजूनही कदाचित निराशाजनक आहे.,-1
अरे यार मी आउटकास्ट मिस करतो. मला माझ्या बालपणात परत आणते,-1
यांनी दोघांनाही विष दिले,-1
व्हेनेझुएलामध्ये अद्वितीय तेल आहे.,-1
तू करू नकोस!!,-1
तुम्हाला त्रास देणे हेच खरे कारण आहे,-1
मी म्हणेन की नाम सुद्धा थोडा हट्टीपणा करत आहे कारण त्याने सीमेवरील भिंतीसाठी निधी मिळवण्यासाठी सरकारला बरेच काही बंद केले आहे.,-1
"त्याचप्रमाणे, भयानक आहे. माझी त्वचा फक्त त्याचाच विचार करत रेंगाळते.",-1
ज्याने त्याला गेल्या आठवड्यात धमकीच्या नोट्स पाठवल्या होत्या.,-1
"ज्याने काही महिन्यांपूर्वी नाम धोकादायकपणे कमी वजनाचे आहे असे म्हटल्याबद्दल माझ्याबरोबर फ्लेमवॉरमध्ये प्रवेश केला होता... होय. ते ""निरोगी"" नाही.",-1
आणि त्यांना मुले होऊ शकतात... हो माफ करा. मी मुका आहे,-1
हे प्रेझेंटरवर इतके केंद्रित आहे आणि तो इतका असह्य आहे की ते वेदनादायक आहे.,-1
"दुर्दैवाने, तुमच्या चर्चमधील अनेक वडिलांनी केलेला तो अर्थ नाही. पहा: ऑस्ट्रेलियन रॉयल कमिशन इन इंस्टिट्यूशनल अब्यूज. :(",-1
शूट करा मी हे चुकीच्या ठिकाणी पोस्ट केले आहे. येथे आपण अनेक स्रोत आहेत. गेल्या उन्हाळ्यात घडली.,-1
मूर्ख च्या मागे असलेल्यांसाठी,-1
"आमच्या गाढव लाथ मारली मिळत बाहेर फ्लॅट. ते मेम्फिसला द्यावे लागेल, त्यांनी आम्हाला बंद केले आहे",-1
मूळ पोस्ट काय होती? जर ते यासारखे भयानक असेल तर माझी टिप्पणी अद्याप लागू होईल!,-1
"माझी मैत्रीण मला सकाळी आंघोळ सहन करत नाही, मी दूर असताना अलार्म वाजवू दिला तर ती रागावेल. आणि अगदी बरोबर.",-1
मी खरेतर अतिरिक्त वर्ग शिकवणे निवडतो जेणेकरून मी लंच ड्यूटी टाळू शकेन. मला त्याचा तिरस्कार आहे.,-1
सर्वत्र जातीयवादी मूर्ख आहेत.,-1
कारण संघ हताश असताना मूर्ख गोष्टी करतात.,-1
असे कसे? मूर्ख लोकांना मतदान करण्यापासून कसे रोखता?,-1
"> , हे फ्री शिट हेड नाही, स्त्रोत कोड कुठे आहे? हा खरा प्रश्न आहे.",-1
हा ऑफ सीझन अंधारमय आणि भीतीने भरलेला आहे,-1
"तुम्ही बरोबर आहात, रिपब्लिकन वाईट आहेत कारण त्यांच्याकडे अण्वस्त्र आहेत.",-1
"वरवर पाहता, आम्ही जे वाचतो त्यावर सेन्सॉर असलेले अल्बर्टा तुम्हाला हवे आहे. तुमच्यासाठी दादागिरी.",-1
पुरेसा गोरा. हा कोकरीचा प्रकार आहे ज्याला मी मान्यता देऊ शकत नाही.,-1
"येथे क्रॅक पाईपवर पफिंग करणे हे एक पुराणमतवादी मूल्य नाही, एक प्रकारचा तुम्हाला या अद्भुत युटोपियापासून वगळतो.",-1
त्या यादीत विनोद नसावा का?,-1
हे गंभीरपणे भयानक आहे!,-1
"ते मुले आहेत, त्यांना आत्मा नाही.",-1
अरे तो भाग चुकला. तर गालातले पोस्टर त्या अपघाताचा संदर्भ देत होते. ;,-1
मला दुरुस्त करण्याची गरज आहे: देशभक्तांना संभोग करा आणि विशेषतः नाम संभोग करा.,-1
संरक्षणातील त्रुटींचे संयोजन आणि सेब्रेसच्या देवाच्या भयानक पीपीची सतत गाथा.,-1
मला आता पर्वा नाही.,-1
हे हास्यास्पद आहे की ने सोडण्याऐवजी सामील होण्यासाठी अधिक लोकांना प्रेरित केले आहे परंतु ज्या लोकांनी सोडले आहे त्यांच्याद्वारे बरेच मीडिया लेख आहेत.,-1
मला कधीच मुलगा वाटला नाही. मला माझ्या शरीराचा तिरस्कार आहे आणि मला असे वाटते की मी कोण आहे याबद्दल मी स्वतःला व्यक्त करू शकत नाही.,-1
मी फोटो सोबत आहे. तुमच्या तारखेला इतर मित्रांसोबत तुमची डेट फ्लर्ट पाहणे ही एक भयानक भावना असेल.,-1
"तुम्ही समाविष्ट न केल्याने मी खूप निराश आहे ""मी बुल शिटच्या स्त्रोताखाली उभा आहे""",-1
"मी रात्रभर येथे शीर्ष पोस्ट ब्राउझ करण्यात तास घालवले, जेव्हा मी ते तपासण्याचा निर्णय घेतला तेव्हा मला मी किती संबंधित आहे हे आवडत नाही",-1
"लक्षात ठेवा की पहिले दर्शन रात्री ९ वाजता होते, सूर्यास्तानंतर चांगले फुटेज मिळणे कठीण होते",-1
"जर तो त्या शेफशी संपला असेल, तर नक्कीच माझे हृदय तोडेल.",-1
"मी अंशतः असहमत. मूर्ख असा युक्तिवाद करताना, जो इतर व्यक्तीपेक्षा जास्त मजकूर लिहितो तो अपरिहार्यपणे मोठा मूर्ख आहे.",-1
"व्वा, मी दुरुस्त केला आहे, हे माझ्या विचारापेक्षा *अगदी वाईट* आहे!",-1
"बरं, जर तुम्ही ते असं ठेवणार असाल, तर मला वाटते की माझ्याकडे जास्त पर्याय नाही.",-1
वंशवाद. ते वर्णद्वेषाबद्दल बोलत आहेत. द्वेष हे नवीन शीट आहे.,-1
यासाठी मी इथे आलो. विषारी ने भरलेले तुम्ही आणि तुमचे फॅन्सी दात मला चावू शकतात!,-1
राणीला जाणूनबुजून घाबरवणे हा गुन्हा आहे. (कमाल वर्षे) फौजदारी संहिता,-1
"तू तोच आहेस जो बाहेर आहे, मोठा. तुमच्या मनातून!",-1
"दुर्दैवाने माझा अंदाज आहे की त्यांची विषारी वृत्ती त्यांना इतरांपासून दूर करेल, ज्यामुळे ते अधिक संतप्त आणि संतप्त होतील.",-1
ने माझ्या मालकीच्या प्रत्येक उपकरणाचा तिरस्कार केला,-1
नवीन वर्षापासून मी निरोगी आहे,-1
पण ते खूप फडफडलेले दिसते,-1
कोण एक शार्क आहे !?,-1
"""तुम्ही बरोबर आहात. गोष्टी कंटाळवाण्या आहेत. तुम्हाला कंटाळवाणा नसलेली व्यक्ती शोधावी. मी पण करेन.""",-1
तो ६० वर्षांचा आहे आणि त्याच्याकडे कधीही गिग नव्हते. याची काळजी लोकांना वाटली पाहिजे!,-1
"""पीपीजी पेंट्स"" रिंगण किंवा आता जे काही म्हणतात ते वाईट आहे",-1
यामुळे मला अलीकडे काही वेळा मारले गेले आहे.,-1
तुमची चव वाईट आहे ची स्तुती करा,-1
"अरे, मला खरा मसालेदार चायनीज पदार्थ कसा चुकतो. दिवसानंतर, इतके नाही.",-1
मला असे म्हणायचे आहे की प्रत्येकाला आधीच माहित आहे की तुम्हाला काय आवडते म्हणून ते विचित्र असेल,-1
"उज्वल बाजूने, हे करण्यासाठी पुरेसा मुका कोणीही त्वरीत चांगल्या पात्र गरीब पुनरावलोकनांच्या गारपिटीमध्ये पुरला जाईल.",-1
तू आत्ता बंद कर:🤯😭🥺,-1
"संभोग, मी आणि माझी पत्नी यापैकी *पाचव्या* पेक्षा कमी खर्च केला. व्वा.",-1
आणखी वाईट गोष्टी आहेत !!!:,-1
किंवा सीड आम्ही अजूनही पहिल्या फेरीत खराब संघ खेळत आहोत,-1
मला बायपोलर व्हाइब मिळाला.,-1
ला मेसेज करणाऱ्या या महिला कोण आहेत? तो दिसायला अगदी सरासरी किशोरवयीन दिसतो.,-1
"जेव्हा माझा नवरा म्हणतो की आमच्या मुलीचा एम्फिसीमा वाढत आहे. नाही, नवरा. तिचा एक्जिमा आहे.",-1
नवीन चित्रपट प्रामाणिकपणे फारसा चांगला दिसत नाही,-1
जेव्हा ने त्याला थेट सांगितले तेव्हा पाप आपल्या भावाच्या विधवेला गर्भधारणा करण्यास नकार देत होता. हे फक्त वीर्य वाया घालवण्यापुरते नाही.,-1
मी दुर्दैवाने त्यामध्ये राहतो,-1
आपल्या स्वत: च्या ट्रम्पकिन खा,-1
विमा कंपनीला फाडून टाकल्यावर नाम आस्थापनेवर चिडले आणि पाचव्या बाजूने बाजू मांडली.,-1
आता बरेच लोक मला आणि इतरांना दुरुस्त करतात. कोण काळजी घेतो. पण प्रबोधनाबद्दल धन्यवाद.,-1
मी कामात का हसतोय असा प्रश्न करून लोक माझ्याकडे बघत आहेत.,-1
होय ते आश्चर्यकारकपणे असभ्य होते. कोणत्या प्रकारचे प्रौढ खाली बसतात आणि ते एका मोठ्या मासिकात ठेवण्याचा निर्णय घेतात? फक्त अविश्वसनीय.,-1
"बरं, त्यांच्याकडे स्वस्त शस्त्रक्रिया आहे त्या भाग्यवान बास्टर्ड्स",-1
ते फक्त मला रागावतातच असे नाही तर मला राग येतो कारण सहसा किंवा माझी आई आणि तिची उडणारी माकड मुलगी त्यांना पोस्ट करत असते. फक्त भयानक.,-1
"थांबा, मला प्रॉब्लेम दिसत आहे, तुम्ही निरीक्षण हा शब्द गृहीतकात बदलत आहात, जे मला वाटते की तुम्हाला माहित आहे की ते खोटे आहे.",-1
मी तुला मारून टाकेन.,-1
ती एक दुष्ट मांजर आहे.,-1
अंडरग्रेड्सनी वेढलेल्या कॉलेज कॅम्पसमध्ये. मला म्हातारे वाटते.,-1
"गोल्ड/प्लेट एलो मध्ये स्पॅमिंग करत आहे, नॅशोर्स इन लिच बान मग घंटागाडी बरोबर खेळल्यास घृणास्पद आहे.",-1
"कमीतकमी तुम्हाला नेटफ्लिक्सवर सनी मिळेल, त्यांनी ते कॅनडामध्ये काढले :(",-1
मग मी तुमची मदत करू शकत नाही... माझ्या बायकोला ते फक्त कडकडीत उकडलेले आवडते आणि मी ते खात नाही म्हणून शिकण्याची कधीही तसदी घेतली नाही :,-1
"मला असे वाटते की ते भयावह होते, मला प्रामाणिकपणे ते पुन्हा कधीही करायचे नाही",-1
"होय, प्रत्येक गेममध्ये पर्यंत वाढ होणे हे दुर्दैवाने होते",-1
...अरे अगदी! ...ते खरोखरच वाईट आहे जर त्यांना उन्मादाचा भाग येत असेल...,-1
फ्रांझ फर्डिनांड देखील भयानक आहेत,-1
किती क्रूरपणे काव्यात्मक तथ्य,-1
रडगाणे होणे सोडा. जर तुम्ही कोणतीही टीका कशी हाताळली असेल तर आश्चर्य नाही की तुम्ही एकटे आहात आणि काही काळासाठी असाल.,-1
तिने कोणत्याही एडिटिंगशिवाय संपूर्ण व्हिडिओ कसा वापरला.... हा कॉपीराइट आहे,-1
"त्यांना एका कारणास्तव राणी म्हणतात, लोकशाही",-1
तुम्हाला काहीतरी आवडते हे मान्य न करणे कारण काही चाहत्यांची संख्या खूपच दयनीय आहे.,-1
कृपया तिच्या नशिबाबद्दल तुम्हाला आढळणारी कोणतीही बातमी पोस्ट करा. हे खूप वाईट आणि चुकीचे आहे. तिचे काय होते हे आपल्याला माहित असणे आवश्यक आहे.,-1
